win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,0.5,0.811171078320309,1.02015622726947,0.0,0.0153846153846154,0.192307692307692,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1.0,1.03552716988975,0.986735952852887,0.0384615384615385,0.00769230769230769,0.0307692307692308,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,2.0,1.1980057531154,0.97400403398697,0.153846153846154,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,3.0,1.23516403004505,0.968088333196169,0.246153846153846,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,4.0,1.33551854989243,0.968048825781112,0.492307692307692,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,5.0,1.33800206602134,0.958669468125573,0.476923076923077,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,6.0,1.33365271629812,0.964200272473578,0.323076923076923,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,7.0,1.39015630865429,0.968599262986827,0.684615384615385,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,8.0,1.43001276861912,0.970908266394013,0.684615384615385,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,9.0,1.3915537405469,0.966063717406428,0.607692307692308,0.0,0.0,0.0
14,14,16,10,1,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,10.0,1.43321445325139,0.973134784725719,0.615384615384615,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,0.1,0.173442970039016,1.04741744728903,0.0,0.107692307692308,0.669230769230769,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,0.11,0.173659629411725,1.05507787528031,0.0,0.130769230769231,0.592307692307692,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,0.13,0.237046345971303,1.05828035125479,0.0,0.115384615384615,0.676923076923077,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,0.14,0.252074268086718,1.05754658551426,0.0,0.0692307692307692,0.715384615384615,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,0.17,0.325525777888496,1.05196819374244,0.0,0.146153846153846,0.615384615384616,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,0.2,0.376757289421925,1.05183074530659,0.0,0.115384615384615,0.507692307692308,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,0.25,0.459489958625271,1.05159113685234,0.0,0.130769230769231,0.515384615384615,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,0.33,0.540005653082518,1.03154960000298,0.0,0.0692307692307692,0.246153846153846,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,0.5,0.817633926181247,1.02963606075638,0.0307692307692308,0.0769230769230769,0.207692307692308,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1.0,1.00799601651481,0.996840260033911,0.0230769230769231,0.0,0.0153846153846154,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,2.0,1.23066256071561,0.962045308749858,0.130769230769231,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,3.0,1.33686591510945,0.967254040260437,0.415384615384615,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,4.0,1.3434621567996,0.967207657061281,0.323076923076923,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,5.0,1.37197674394095,0.955410347618756,0.461538461538462,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,6.0,1.3701294638501,0.95772876576122,0.384615384615385,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,7.0,1.43792729949631,0.977578952207137,0.4,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,8.0,1.40741022944202,0.965866935033872,0.515384615384615,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,9.0,1.38124565935095,0.967111776176429,0.446153846153846,0.0,0.0,0.0
14,14,16,10,2,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,10.0,1.38691494307366,0.968191806768936,0.515384615384615,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,0.1,0.221481009053346,1.0473359072881,0.0,0.0846153846153846,0.707692307692308,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,0.11,0.26516200950404,1.04465691417021,0.0,0.0769230769230769,0.607692307692308,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,0.13,0.330579672767172,1.07656020498491,0.0,0.1,0.638461538461539,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,0.14,0.396469645967738,1.10893189918448,0.0,0.192307692307692,0.538461538461539,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,0.17,0.409335813399326,1.03288986943015,0.0,0.0538461538461539,0.615384615384615,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,0.2,0.519438129267462,1.0519301101107,0.0,0.0538461538461539,0.453846153846154,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,0.25,0.610086786650286,1.04207494538606,0.0,0.0769230769230769,0.507692307692308,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,0.33,0.721663140529523,1.05309427574154,0.0,0.169230769230769,0.315384615384615,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,0.5,0.863029056361523,1.03399323877237,0.0153846153846154,0.0384615384615385,0.184615384615385,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1.0,1.03326026226025,0.989599817379588,0.0538461538461539,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,2.0,1.08360674988124,0.972846009302523,0.0153846153846154,0.0,0.00769230769230769,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,3.0,1.17567649004048,0.970470617002353,0.0615384615384615,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,4.0,1.19648651503706,0.963936901384457,0.138461538461538,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,5.0,1.31113609895084,0.976322646239942,0.130769230769231,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,6.0,1.33201542585363,0.95542477094666,0.230769230769231,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,7.0,1.30486735339723,0.971792181127694,0.169230769230769,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,8.0,1.32320690942144,0.969770918700142,0.0538461538461539,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,9.0,1.3787045097137,0.95472014188437,0.376923076923077,0.0,0.0,0.0
14,14,16,10,3,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,10.0,1.31911470767373,0.969638824014148,0.161538461538462,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.1,0.1,0.168901023506773,1.01974448360886,0.0,0.0461538461538462,0.746153846153846,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.11,0.11,0.168142254894793,1.00404403778168,0.0,0.0230769230769231,0.738461538461539,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.13,0.13,0.192654057281385,1.00348074641647,0.0,0.0153846153846154,0.692307692307692,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.14,0.14,0.2315519279731,0.992738467877574,0.0,0.0307692307692308,0.707692307692308,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.17,0.17,0.324293998719215,1.01285879596051,0.0,0.0307692307692308,0.569230769230769,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.2,0.2,0.339769709993884,1.00917419744625,0.0,0.0153846153846154,0.576923076923077,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.25,0.25,0.469788919855096,1.01281818678514,0.0,0.0230769230769231,0.607692307692308,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.33,0.33,0.607178673518079,1.0297054778734,0.0,0.0846153846153846,0.569230769230769,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,0.5,0.5,0.784977552626548,1.00569697696703,0.0,0.0307692307692308,0.461538461538462,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,1.0,1.0,0.999980035547689,0.991538879546265,0.00769230769230769,0.00769230769230769,0.0384615384615385,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,2.0,2.0,1.09459317860925,0.974409436423394,0.0846153846153846,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,3.0,3.0,1.11587579976758,0.969971854651822,0.107692307692308,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,4.0,4.0,1.12767111998413,0.973555681846425,0.230769230769231,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,5.0,5.0,1.14702125083827,0.972021959552989,0.276923076923077,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,6.0,6.0,1.14150543585115,0.965398876144695,0.161538461538462,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,7.0,7.0,1.13944936974875,0.978319575612479,0.307692307692308,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,8.0,8.0,1.14212955716699,0.982468138967105,0.330769230769231,0.0,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,9.0,9.0,1.15053650919899,0.983522325986063,0.261538461538462,0.00769230769230769,0.0,0.0
14,14,16,10,4,"-q -mGTR","-q -mGTR","-q -mGTR",1,10.0,10.0,1.14835444945876,0.965567092459606,0.315384615384615,0.0,0.0,0.0
