GN,ALS,ALD,WEIGHT,FRAGM_ID,GENE_ID,SOURCE_ID,DEST_ID
 73         , 6915       , 3877       ,0.0101010101,436365      ,183         ,224988826   ,134097138   
 73         , 4135       , 3877       ,0.0101010101,436365      ,183         ,148660205   ,134097138   
 73         , 3774       , 3877       ,0.0101010101,436365      ,183         ,121636354   ,134097138   
 73         , 3877       , 1194       ,0.1582491582,436365      ,183         ,134097138   , 31791618   
 73         ,  127       , 3877       ,0.0101010101,436365      ,183         , 15607581   ,134097138   
 73         , 3877       , 5117       ,0.1582491582,436365      ,183         ,134097138   ,183980783   
 73         , 3877       ,  127       ,0.1582491582,436365      ,183         ,134097138   , 15607581   
 73         , 3877       , 4135       ,0.1582491582,436365      ,183         ,134097138   ,148660205   
 73         , 3877       , 3774       ,0.1582491582,436365      ,183         ,134097138   ,121636354   
 73         , 3877       , 6915       ,0.1582491582,436365      ,183         ,134097138   ,224988826   
 75         , 9707       , 1959       ,0.9663299663,436366      ,185         ,301056941   , 49481206   
 75         , 1959       , 9707       ,0.0336700337,436366      ,185         , 49481206   ,301056941   
 77         , 8838       , 6065       ,0.9900000000,436367      ,187         ,291619534   ,218557603   
 77         , 6065       , 8838       ,0.0100000000,436367      ,187         ,218557603   ,291619534   
 77         , 9442       , 8795       ,0.0797979798,436368      ,187         ,300310616   ,291618114   
 77         , 8795       , 9442       ,0.9202020202,436368      ,187         ,291618114   ,300310616   
 77         , 1666       , 1058       ,0.9702970297,436369      ,187         , 39933975   , 27382493   
 77         , 1058       , 1666       ,0.0297029703,436369      ,187         , 27382493   , 39933975   
 78         , 2473       ,  878       ,0.9900000000,436370      ,188         , 62179896   , 26248002   
 78         ,  878       , 2473       ,0.0100000000,436370      ,188         , 26248002   , 62179896   
 78         , 2712       ,10501       ,0.0012468828,436371      ,188         , 76803259   ,339631711   
 78         ,10774       , 3934       ,0.0012468828,436371      ,188         ,344213321   ,134101763   
 78         ,10774       , 3825       ,0.0012468828,436371      ,188         ,344213321   ,121637563   
 78         , 8841       ,10590       ,0.0012468828,436371      ,188         ,292654220   ,340626661   
 78         , 8841       ,10501       ,0.0012468828,436371      ,188         ,292654220   ,339631711   
 78         , 8841       , 1245       ,0.0012468828,436371      ,188         ,292654220   , 31792842   
 78         , 8841       , 1160       ,0.0012468828,436371      ,188         ,292654220   , 29833308   
 78         , 8841       , 6966       ,0.0012468828,436371      ,188         ,292654220   ,224990038   
 78         , 8841       , 5181       ,0.0012468828,436371      ,188         ,292654220   ,183982479   
 78         , 8841       ,  172       ,0.0012468828,436371      ,188         ,292654220   , 15608793   
 78         , 8841       , 4186       ,0.0012468828,436371      ,188         ,292654220   ,148661451   
 78         ,10774       , 4186       ,0.0012468828,436371      ,188         ,344213321   ,148661451   
 78         , 8841       , 3934       ,0.0012468828,436371      ,188         ,292654220   ,134101763   
 78         , 3315       ,10590       ,0.0012468828,436371      ,188         ,110669566   ,340626661   
 78         , 3315       ,10501       ,0.0012468828,436371      ,188         ,110669566   ,339631711   
 78         , 3315       , 1245       ,0.0012468828,436371      ,188         ,110669566   , 31792842   
 78         , 3315       , 1160       ,0.0012468828,436371      ,188         ,110669566   , 29833308   
 78         , 3315       , 6966       ,0.0012468828,436371      ,188         ,110669566   ,224990038   
 78         , 3315       , 5181       ,0.0012468828,436371      ,188         ,110669566   ,183982479   
 78         , 3315       ,  172       ,0.0012468828,436371      ,188         ,110669566   , 15608793   
 78         , 3315       , 4186       ,0.0012468828,436371      ,188         ,110669566   ,148661451   
 78         , 3315       , 3934       ,0.0012468828,436371      ,188         ,110669566   ,134101763   
 78         , 8841       , 3825       ,0.0012468828,436371      ,188         ,292654220   ,121637563   
 78         ,10774       ,  172       ,0.0012468828,436371      ,188         ,344213321   , 15608793   
 78         , 2712       ,10590       ,0.0012468828,436371      ,188         , 76803259   ,340626661   
 78         ,10774       , 5181       ,0.0012468828,436371      ,188         ,344213321   ,183982479   
 78         ,10774       , 1160       ,0.0012468828,436371      ,188         ,344213321   , 29833308   
 78         , 2712       , 1245       ,0.0012468828,436371      ,188         , 76803259   , 31792842   
 78         , 2712       , 1160       ,0.0012468828,436371      ,188         , 76803259   , 29833308   
 78         , 2712       , 6966       ,0.0012468828,436371      ,188         , 76803259   ,224990038   
 78         , 2712       , 5181       ,0.0012468828,436371      ,188         , 76803259   ,183982479   
 78         , 2712       ,  172       ,0.0012468828,436371      ,188         , 76803259   , 15608793   
 78         , 2712       , 4186       ,0.0012468828,436371      ,188         , 76803259   ,148661451   
 78         , 3315       , 3825       ,0.0012468828,436371      ,188         ,110669566   ,121637563   
 78         , 2712       , 3825       ,0.0012468828,436371      ,188         , 76803259   ,121637563   
 78         , 2415       ,10590       ,0.0012468828,436371      ,188         , 55379307   ,340626661   
 78         , 2415       ,10501       ,0.0012468828,436371      ,188         , 55379307   ,339631711   
 78         ,10774       , 6966       ,0.0012468828,436371      ,188         ,344213321   ,224990038   
 78         , 2415       , 1245       ,0.0012468828,436371      ,188         , 55379307   , 31792842   
 78         , 2415       , 6966       ,0.0012468828,436371      ,188         , 55379307   ,224990038   
 78         , 2415       , 5181       ,0.0012468828,436371      ,188         , 55379307   ,183982479   
 78         , 2415       ,  172       ,0.0012468828,436371      ,188         , 55379307   , 15608793   
 78         , 2415       , 4186       ,0.0012468828,436371      ,188         , 55379307   ,148661451   
 78         , 2415       , 3934       ,0.0012468828,436371      ,188         , 55379307   ,134101763   
 78         , 2415       , 3825       ,0.0012468828,436371      ,188         , 55379307   ,121637563   
 78         ,10774       ,10590       ,0.0012468828,436371      ,188         ,344213321   ,340626661   
 78         ,10774       ,10501       ,0.0012468828,436371      ,188         ,344213321   ,339631711   
 78         ,10774       , 1245       ,0.0012468828,436371      ,188         ,344213321   , 31792842   
 78         , 2415       , 1160       ,0.0012468828,436371      ,188         , 55379307   , 29833308   
 78         , 2712       , 3934       ,0.0012468828,436371      ,188         , 76803259   ,134101763   
 78         , 3825       , 2415       ,0.0187531172,436371      ,188         ,121637563   , 55379307   
 78         , 3934       , 3315       ,0.0187531172,436371      ,188         ,134101763   ,110669566   
 78         , 6966       , 3315       ,0.0187531172,436371      ,188         ,224990038   ,110669566   
 78         , 6966       , 8841       ,0.0187531172,436371      ,188         ,224990038   ,292654220   
 78         , 6966       ,10774       ,0.0187531172,436371      ,188         ,224990038   ,344213321   
 78         ,10590       , 2712       ,0.0187531172,436371      ,188         ,340626661   , 76803259   
 78         ,10590       , 2415       ,0.0187531172,436371      ,188         ,340626661   , 55379307   
 78         ,10590       ,10774       ,0.0187531172,436371      ,188         ,340626661   ,344213321   
 78         ,10590       , 8841       ,0.0187531172,436371      ,188         ,340626661   ,292654220   
 78         ,10590       , 3315       ,0.0187531172,436371      ,188         ,340626661   ,110669566   
 78         ,10501       , 2712       ,0.0187531172,436371      ,188         ,339631711   , 76803259   
 78         ,10501       , 2415       ,0.0187531172,436371      ,188         ,339631711   , 55379307   
 78         ,10501       ,10774       ,0.0187531172,436371      ,188         ,339631711   ,344213321   
 78         , 5181       , 2712       ,0.0187531172,436371      ,188         ,183982479   , 76803259   
 78         ,10501       , 8841       ,0.0187531172,436371      ,188         ,339631711   ,292654220   
 78         , 1245       , 2712       ,0.0187531172,436371      ,188         , 31792842   , 76803259   
 78         , 1245       , 2415       ,0.0187531172,436371      ,188         , 31792842   , 55379307   
 78         , 1245       ,10774       ,0.0187531172,436371      ,188         , 31792842   ,344213321   
 78         , 1245       , 8841       ,0.0187531172,436371      ,188         , 31792842   ,292654220   
 78         , 1245       , 3315       ,0.0187531172,436371      ,188         , 31792842   ,110669566   
 78         , 1160       , 2712       ,0.0187531172,436371      ,188         , 29833308   , 76803259   
 78         , 1160       , 2415       ,0.0187531172,436371      ,188         , 29833308   , 55379307   
 78         , 1160       ,10774       ,0.0187531172,436371      ,188         , 29833308   ,344213321   
 78         , 1160       , 8841       ,0.0187531172,436371      ,188         , 29833308   ,292654220   
 78         , 1160       , 3315       ,0.0187531172,436371      ,188         , 29833308   ,110669566   
 78         ,10501       , 3315       ,0.0187531172,436371      ,188         ,339631711   ,110669566   
 78         , 6966       , 2712       ,0.0187531172,436371      ,188         ,224990038   , 76803259   
 78         , 5181       , 2415       ,0.0187531172,436371      ,188         ,183982479   , 55379307   
 78         , 5181       , 8841       ,0.0187531172,436371      ,188         ,183982479   ,292654220   
 78         , 3825       , 3315       ,0.0187531172,436371      ,188         ,121637563   ,110669566   
 78         , 3825       , 8841       ,0.0187531172,436371      ,188         ,121637563   ,292654220   
 78         , 3825       ,10774       ,0.0187531172,436371      ,188         ,121637563   ,344213321   
 78         , 3825       , 2712       ,0.0187531172,436371      ,188         ,121637563   , 76803259   
 78         , 3934       , 8841       ,0.0187531172,436371      ,188         ,134101763   ,292654220   
 78         , 3934       ,10774       ,0.0187531172,436371      ,188         ,134101763   ,344213321   
 78         , 3934       , 2415       ,0.0187531172,436371      ,188         ,134101763   , 55379307   
 78         , 5181       ,10774       ,0.0187531172,436371      ,188         ,183982479   ,344213321   
 78         , 4186       , 3315       ,0.0187531172,436371      ,188         ,148661451   ,110669566   
 78         , 4186       , 8841       ,0.0187531172,436371      ,188         ,148661451   ,292654220   
 78         , 3934       , 2712       ,0.0187531172,436371      ,188         ,134101763   , 76803259   
 78         , 4186       , 2415       ,0.0187531172,436371      ,188         ,148661451   , 55379307   
 78         , 4186       , 2712       ,0.0187531172,436371      ,188         ,148661451   , 76803259   
 78         ,  172       , 3315       ,0.0187531172,436371      ,188         , 15608793   ,110669566   
 78         ,  172       , 8841       ,0.0187531172,436371      ,188         , 15608793   ,292654220   
 78         ,  172       ,10774       ,0.0187531172,436371      ,188         , 15608793   ,344213321   
 78         ,  172       , 2415       ,0.0187531172,436371      ,188         , 15608793   , 55379307   
 78         ,  172       , 2712       ,0.0187531172,436371      ,188         , 15608793   , 76803259   
 78         , 5181       , 3315       ,0.0187531172,436371      ,188         ,183982479   ,110669566   
 78         , 4186       ,10774       ,0.0187531172,436371      ,188         ,148661451   ,344213321   
 78         , 6966       , 2415       ,0.0187531172,436371      ,188         ,224990038   , 55379307   
 78         , 1366       , 9250       ,0.9900990099,436372      ,188         , 32475474   ,297621068   
 78         , 9250       , 1366       ,0.0099009901,436372      ,188         ,297621068   , 32475474   
 78         , 3361       , 5721       ,0.3925831202,436373      ,188         ,110678979   ,209965757   
 78         , 5721       , 3361       ,0.1074168798,436373      ,188         ,209965757   ,110678979   
 78         , 5721       , 9099       ,0.1074168798,436373      ,188         ,209965757   ,294678651   
 78         , 9099       , 5721       ,0.3925831202,436373      ,188         ,294678651   ,209965757   
 78         ,  997       , 4060       ,0.3435643564,436374      ,188         , 27379693   ,148255525   
 78         , 4060       ,  997       ,0.6564356436,436374      ,188         ,148255525   , 27379693   
 78         , 2525       , 2891       ,0.0026315789,436375      ,188         , 62181972   , 91212836   
 78         , 5838       , 2525       ,0.0500000000,436375      ,188         ,215488646   , 62181972   
 78         , 4982       , 2525       ,0.0500000000,436375      ,188         ,170082877   , 62181972   
 78         ,  521       , 2525       ,0.0500000000,436375      ,188         , 16131238   , 62181972   
 78         , 3509       , 2525       ,0.0500000000,436375      ,188         ,117625635   , 62181972   
 78         , 2525       , 3509       ,0.0026315789,436375      ,188         , 62181972   ,117625635   
 78         , 2525       ,  521       ,0.0026315789,436375      ,188         , 62181972   , 16131238   
 78         , 2525       , 4982       ,0.0026315789,436375      ,188         , 62181972   ,170082877   
 78         , 6023       , 2525       ,0.0500000000,436375      ,188         ,218555905   , 62181972   
 78         , 2525       , 5838       ,0.0026315789,436375      ,188         , 62181972   ,215488646   
 78         , 2525       , 6125       ,0.0026315789,436375      ,188         , 62181972   ,218560422   
 78         , 2525       , 6228       ,0.0026315789,436375      ,188         , 62181972   ,218691641   
 78         , 2525       , 6329       ,0.0026315789,436375      ,188         , 62181972   ,218697040   
 78         , 2525       , 6433       ,0.0026315789,436375      ,188         , 62181972   ,218702108   
 78         , 2525       , 6531       ,0.0026315789,436375      ,188         , 62181972   ,218706955   
 78         , 2525       , 7518       ,0.0026315789,436375      ,188         , 62181972   ,238902451   
 78         , 2525       , 7619       ,0.0026315789,436375      ,188         , 62181972   ,254163287   
 78         , 2525       , 7720       ,0.0026315789,436375      ,188         , 62181972   ,254795283   
 78         , 2525       , 6023       ,0.0026315789,436375      ,188         , 62181972   ,218555905   
 78         , 6125       , 2525       ,0.0500000000,436375      ,188         ,218560422   , 62181972   
 78         , 2525       , 8087       ,0.0026315789,436375      ,188         , 62181972   ,260846144   
 78         , 6228       , 2525       ,0.0500000000,436375      ,188         ,218691641   , 62181972   
 78         , 6329       , 2525       ,0.0500000000,436375      ,188         ,218697040   , 62181972   
 78         , 2525       , 8698       ,0.0026315789,436375      ,188         , 62181972   ,291284705   
 78         , 2525       ,  915       ,0.0026315789,436375      ,188         , 62181972   , 26249958   
 78         , 2891       , 2525       ,0.0500000000,436375      ,188         , 91212836   , 62181972   
 78         , 2525       , 8287       ,0.0026315789,436375      ,188         , 62181972   ,260870086   
 78         ,  915       , 2525       ,0.0500000000,436375      ,188         , 26249958   , 62181972   
 78         , 8287       , 2525       ,0.0500000000,436375      ,188         ,260870086   , 62181972   
 78         , 8187       , 2525       ,0.0500000000,436375      ,188         ,260857467   , 62181972   
 78         , 8698       , 2525       ,0.0500000000,436375      ,188         ,291284705   , 62181972   
 78         , 7720       , 2525       ,0.0500000000,436375      ,188         ,254795283   , 62181972   
 78         , 7619       , 2525       ,0.0500000000,436375      ,188         ,254163287   , 62181972   
 78         , 7518       , 2525       ,0.0500000000,436375      ,188         ,238902451   , 62181972   
 78         , 6531       , 2525       ,0.0500000000,436375      ,188         ,218706955   , 62181972   
 78         , 6433       , 2525       ,0.0500000000,436375      ,188         ,218702108   , 62181972   
 78         , 8087       , 2525       ,0.0500000000,436375      ,188         ,260846144   , 62181972   
 78         , 2525       , 8187       ,0.0026315789,436375      ,188         , 62181972   ,260857467   
 78         , 2972       ,  997       ,0.0989795918,436376      ,188         , 94311794   , 27379693   
 78         , 4060       , 3591       ,0.0020408163,436376      ,188         ,148255525   ,119897486   
 78         , 4060       , 4366       ,0.0020408163,436376      ,188         ,148255525   ,152980209   
 78         , 4060       ,10416       ,0.0020408163,436376      ,188         ,148255525   ,339327079   
 78         , 4060       ,10698       ,0.0020408163,436376      ,188         ,148255525   ,340788736   
 78         , 4060       , 2972       ,0.0020408163,436376      ,188         ,148255525   , 94311794   
 78         , 2972       , 4060       ,0.0989795918,436376      ,188         , 94311794   ,148255525   
 78         , 3591       , 4060       ,0.0989795918,436376      ,188         ,119897486   ,148255525   
 78         , 3591       ,  997       ,0.0989795918,436376      ,188         ,119897486   , 27379693   
 78         , 4366       , 4060       ,0.0989795918,436376      ,188         ,152980209   ,148255525   
 78         , 4366       ,  997       ,0.0989795918,436376      ,188         ,152980209   , 27379693   
 78         ,10416       , 4060       ,0.0989795918,436376      ,188         ,339327079   ,148255525   
 78         ,10416       ,  997       ,0.0989795918,436376      ,188         ,339327079   , 27379693   
 78         ,10698       , 4060       ,0.0989795918,436376      ,188         ,340788736   ,148255525   
 78         ,10698       ,  997       ,0.0989795918,436376      ,188         ,340788736   , 27379693   
 79         , 4833       ,10109       ,0.9376558603,436377      ,189         ,162451949   ,320451521   
 79         ,10109       , 4833       ,0.0623441397,436377      ,189         ,320451521   ,162451949   
 79         , 5019       ,  627       ,0.5309278351,436378      ,189         ,172035813   , 16331601   
 79         ,  627       , 5019       ,0.4690721649,436378      ,189         , 16331601   ,172035813   
 79         , 9156       , 8941       ,0.7898936170,436379      ,189         ,295704368   ,294499048   
 79         , 8941       , 9156       ,0.2101063830,436379      ,189         ,294499048   ,295704368   
 79         , 5019       , 1474       ,0.4789473684,436380      ,189         ,172035813   , 33240521   
 79         , 1474       , 5019       ,0.2605263158,436380      ,189         , 33240521   ,172035813   
 79         , 1474       ,  627       ,0.2605263158,436380      ,189         , 33240521   , 16331601   
 79         , 8941       , 8612       ,0.2595959596,436381      ,189         ,294499048   ,288556732   
 79         , 8612       , 9156       ,0.3702020202,436381      ,189         ,288556732   ,295704368   
 79         , 8612       , 8941       ,0.3702020202,436381      ,189         ,288556732   ,294499048   
 80         , 5309       , 3054       ,0.3210180624,436382      ,190         ,189219943   ,109947274   
 80         , 5309       , 9353       ,0.3210180624,436382      ,190         ,189219943   ,298736126   
 80         , 5309       , 1630       ,0.3210180624,436382      ,190         ,189219943   , 34558426   
 80         , 1630       , 5309       ,0.0123152709,436382      ,190         , 34558426   ,189219943   
 80         , 9353       , 5309       ,0.0123152709,436382      ,190         ,298736126   ,189219943   
 80         , 3054       , 5309       ,0.0123152709,436382      ,190         ,109947274   ,189219943   
 80         , 9854       , 9955       ,0.0898989899,436383      ,190         ,305673826   ,308173088   
 80         , 9854       , 4461       ,0.0898989899,436383      ,190         ,305673826   ,154685558   
 80         , 7753       , 9955       ,0.0898989899,436383      ,190         ,255767255   ,308173088   
 80         , 7753       , 4461       ,0.0898989899,436383      ,190         ,255767255   ,154685558   
 80         , 9955       , 7753       ,0.1601010101,436383      ,190         ,308173088   ,255767255   
 80         , 9955       , 9854       ,0.1601010101,436383      ,190         ,308173088   ,305673826   
 80         , 4461       , 9854       ,0.1601010101,436383      ,190         ,154685558   ,305673826   
 80         , 4461       , 7753       ,0.1601010101,436383      ,190         ,154685558   ,255767255   
 80         , 4581       , 2045       ,0.2376237624,436384      ,190         ,157692232   , 52080154   
 80         , 4581       , 2304       ,0.2376237624,436384      ,190         ,157692232   , 52785531   
 80         , 2045       , 4581       ,0.0123762376,436384      ,190         , 52080154   ,157692232   
 80         ,  399       , 4581       ,0.0123762376,436384      ,190         , 16078616   ,157692232   
 80         , 4469       , 4581       ,0.0123762376,436384      ,190         ,154685968   ,157692232   
 80         , 2304       , 4581       ,0.0123762376,436384      ,190         , 52785531   ,157692232   
 80         , 4581       , 4469       ,0.2376237624,436384      ,190         ,157692232   ,154685968   
 80         , 4581       ,  399       ,0.2376237624,436384      ,190         ,157692232   , 16078616   
 81         , 7301       , 9801       ,0.7497255763,436385      ,191         ,226227581   ,302038512   
 81         , 9801       , 7301       ,0.2502744237,436385      ,191         ,302038512   ,226227581   
 81         , 4762       , 3389       ,0.4588541667,436386      ,191         ,162148104   ,110680191   
 81         , 4762       , 9061       ,0.4588541667,436386      ,191         ,162148104   ,294677095   
 81         , 9061       , 4762       ,0.0411458333,436386      ,191         ,294677095   ,162148104   
 81         , 3389       , 4762       ,0.0411458333,436386      ,191         ,110680191   ,162148104   
 81         , 3690       , 3213       ,0.5000000000,436387      ,191         ,120436138   ,110640064   
 81         , 3213       , 3690       ,0.5000000000,436387      ,191         ,110640064   ,120436138   
 81         , 3694       , 3112       ,0.4943310658,436388      ,191         ,120436411   ,110636583   
 81         , 3112       , 3694       ,0.5056689342,436388      ,191         ,110636583   ,120436411   
 81         , 8007       , 7888       ,0.0744949495,436389      ,191         ,258540824   ,258509624   
 81         , 7888       , 8007       ,0.9255050505,436389      ,191         ,258509624   ,258540824   
 81         , 7919       , 7799       ,0.8534482759,436390      ,191         ,258539168   ,258507919   
 81         , 7799       , 7919       ,0.1465517241,436390      ,191         ,258507919   ,258539168   
 81         ,10121       , 7799       ,0.4592783505,436391      ,191         ,328956732   ,258507919   
 81         ,10121       , 7919       ,0.4592783505,436391      ,191         ,328956732   ,258539168   
 81         , 7799       ,10121       ,0.0814432990,436391      ,191         ,258507919   ,328956732   
 83         , 1098       ,10308       ,0.1264612115,436392      ,193         , 29829962   ,338174577   
 83         ,10308       , 1098       ,0.3735387885,436392      ,193         ,338174577   , 29829962   
 83         , 1098       , 9281       ,0.1264612115,436392      ,193         , 29829962   ,297621675   
 83         , 9281       , 1098       ,0.3735387885,436392      ,193         ,297621675   , 29829962   
 83         , 3036       , 5074       ,0.0013041210,436393      ,193         ,109946977   ,172038864   
 83         , 3036       , 1436       ,0.0013041210,436393      ,193         ,109946977   , 33239742   
 83         , 9383       ,  557       ,0.0013041210,436393      ,193         ,298736874   , 16329716   
 83         , 9383       , 5074       ,0.0013041210,436393      ,193         ,298736874   ,172038864   
 83         , 9383       , 1436       ,0.0013041210,436393      ,193         ,298736874   , 33239742   
 83         , 1546       ,  557       ,0.0013041210,436393      ,193         , 34556538   , 16329716   
 83         , 1546       , 5074       ,0.0013041210,436393      ,193         , 34556538   ,172038864   
 83         , 1546       , 1436       ,0.0013041210,436393      ,193         , 34556538   , 33239742   
 83         , 1436       , 3036       ,0.1098069901,436393      ,193         , 33239742   ,109946977   
 83         , 1436       , 1546       ,0.1098069901,436393      ,193         , 33239742   , 34556538   
 83         , 1436       , 9383       ,0.1098069901,436393      ,193         , 33239742   ,298736874   
 83         , 5074       , 1546       ,0.1098069901,436393      ,193         ,172038864   , 34556538   
 83         , 5074       , 9383       ,0.1098069901,436393      ,193         ,172038864   ,298736874   
 83         , 5074       , 3036       ,0.1098069901,436393      ,193         ,172038864   ,109946977   
 83         ,  557       , 1546       ,0.1098069901,436393      ,193         , 16329716   , 34556538   
 83         ,  557       , 9383       ,0.1098069901,436393      ,193         , 16329716   ,298736874   
 83         ,  557       , 3036       ,0.1098069901,436393      ,193         , 16329716   ,109946977   
 83         , 3036       ,  557       ,0.0013041210,436393      ,193         ,109946977   , 16329716   
 83         , 4126       , 5106       ,0.0538545060,436394      ,193         ,148659830   ,183980240   
 83         , 3765       , 5106       ,0.0538545060,436394      ,193         ,121635981   ,183980240   
 83         , 5106       , 6906       ,0.1461454940,436394      ,193         ,183980240   ,224988454   
 83         , 5106       , 1185       ,0.1461454940,436394      ,193         ,183980240   , 31791247   
 83         ,  120       , 5106       ,0.0538545060,436394      ,193         , 15607212   ,183980240   
 83         , 5106       ,  120       ,0.1461454940,436394      ,193         ,183980240   , 15607212   
 83         , 5106       , 4126       ,0.1461454940,436394      ,193         ,183980240   ,148659830   
 83         , 5106       , 3765       ,0.1461454940,436394      ,193         ,183980240   ,121635981   
 83         , 1185       , 5106       ,0.0538545060,436394      ,193         , 31791247   ,183980240   
 83         , 6906       , 5106       ,0.0538545060,436394      ,193         ,224988454   ,183980240   
 83         , 3797       , 5199       ,0.0417314095,436395      ,193         ,121637024   ,183984346   
 83         , 4158       , 5199       ,0.0417314095,436395      ,193         ,148660879   ,183984346   
 83         , 6938       , 5199       ,0.0417314095,436395      ,193         ,224989497   ,183984346   
 83         , 1217       , 5199       ,0.0417314095,436395      ,193         , 31792286   ,183984346   
 83         , 5199       , 6938       ,0.1582685905,436395      ,193         ,183984346   ,224989497   
 83         , 5199       , 1217       ,0.1582685905,436395      ,193         ,183984346   , 31792286   
 83         ,10775       , 5199       ,0.0417314095,436395      ,193         ,345461997   ,183984346   
 83         , 5199       , 4158       ,0.1582685905,436395      ,193         ,183984346   ,148660879   
 83         , 5199       , 3797       ,0.1582685905,436395      ,193         ,183984346   ,121637024   
 83         , 5199       ,10775       ,0.1582685905,436395      ,193         ,183984346   ,345461997   
 85         , 4466       , 9858       ,0.4752475248,436396      ,195         ,154685959   ,305674274   
 85         , 7755       , 4466       ,0.0247524752,436396      ,195         ,255767358   ,154685959   
 85         , 4466       , 7755       ,0.4752475248,436396      ,195         ,154685959   ,255767358   
 85         , 9858       , 4466       ,0.0247524752,436396      ,195         ,305674274   ,154685959   
 85         , 9240       , 3813       ,0.0162063312,436397      ,195         ,297620770   ,121637457   
 85         , 3813       ,10320       ,0.0393492244,436397      ,195         ,121637457   ,338175266   
 85         , 3948       , 9240       ,0.0393492244,436397      ,195         ,134102276   ,297620770   
 85         , 3948       ,10320       ,0.0393492244,436397      ,195         ,134102276   ,338175266   
 85         , 4174       ,10320       ,0.0393492244,436397      ,195         ,148661332   ,338175266   
 85         ,  162       , 9240       ,0.0393492244,436397      ,195         , 15608674   ,297620770   
 85         ,  162       ,10320       ,0.0393492244,436397      ,195         , 15608674   ,338175266   
 85         , 5169       , 9240       ,0.0393492244,436397      ,195         ,183982369   ,297620770   
 85         , 5169       ,10320       ,0.0393492244,436397      ,195         ,183982369   ,338175266   
 85         , 6954       , 9240       ,0.0393492244,436397      ,195         ,224989932   ,297620770   
 85         , 1233       , 9240       ,0.0393492244,436397      ,195         , 31792722   ,297620770   
 85         , 1233       ,10320       ,0.0393492244,436397      ,195         , 31792722   ,338175266   
 85         ,10490       , 9240       ,0.0393492244,436397      ,195         ,339631607   ,297620770   
 85         ,10490       ,10320       ,0.0393492244,436397      ,195         ,339631607   ,338175266   
 85         ,10579       , 9240       ,0.0393492244,436397      ,195         ,340626557   ,297620770   
 85         ,10579       ,10320       ,0.0393492244,436397      ,195         ,340626557   ,338175266   
 85         , 6954       ,10320       ,0.0393492244,436397      ,195         ,224989932   ,338175266   
 85         , 3813       , 9240       ,0.0393492244,436397      ,195         ,121637457   ,297620770   
 85         , 4174       , 9240       ,0.0393492244,436397      ,195         ,148661332   ,297620770   
 85         , 9240       , 5169       ,0.0162063312,436397      ,195         ,297620770   ,183982369   
 85         , 9240       , 6954       ,0.0162063312,436397      ,195         ,297620770   ,224989932   
 85         , 9240       , 1233       ,0.0162063312,436397      ,195         ,297620770   , 31792722   
 85         , 9240       ,10490       ,0.0162063312,436397      ,195         ,297620770   ,339631607   
 85         , 9240       ,10579       ,0.0162063312,436397      ,195         ,297620770   ,340626557   
 85         ,10320       , 3813       ,0.0162063312,436397      ,195         ,338175266   ,121637457   
 85         ,10320       , 3948       ,0.0162063312,436397      ,195         ,338175266   ,134102276   
 85         ,10320       , 4174       ,0.0162063312,436397      ,195         ,338175266   ,148661332   
 85         ,10320       ,  162       ,0.0162063312,436397      ,195         ,338175266   , 15608674   
 85         ,10320       , 5169       ,0.0162063312,436397      ,195         ,338175266   ,183982369   
 85         ,10320       , 6954       ,0.0162063312,436397      ,195         ,338175266   ,224989932   
 85         , 9240       ,  162       ,0.0162063312,436397      ,195         ,297620770   , 15608674   
 85         ,10320       , 1233       ,0.0162063312,436397      ,195         ,338175266   , 31792722   
 85         , 9240       , 4174       ,0.0162063312,436397      ,195         ,297620770   ,148661332   
 85         ,10320       ,10579       ,0.0162063312,436397      ,195         ,338175266   ,340626557   
 85         , 9240       , 3948       ,0.0162063312,436397      ,195         ,297620770   ,134102276   
 85         ,10320       ,10490       ,0.0162063312,436397      ,195         ,338175266   ,339631607   
 85         , 1874       , 6741       ,0.7712895377,436398      ,195         , 49477540   ,222095809   
 85         , 6741       , 1874       ,0.2287104623,436398      ,195         ,222095809   , 49477540   
 85         , 4840       , 1343       ,0.2059405941,436399      ,195         ,162452512   , 32474732   
 85         , 1343       , 4840       ,0.7940594059,436399      ,195         , 32474732   ,162452512   
 85         , 8944       , 6741       ,0.1330110992,436400      ,195         ,294499492   ,222095809   
 85         , 8944       , 1874       ,0.1330110992,436400      ,195         ,294499492   , 49477540   
 85         , 8944       , 2188       ,0.1330110992,436400      ,195         ,294499492   , 52143260   
 85         , 9159       , 6741       ,0.1330110992,436400      ,195         ,295704836   ,222095809   
 85         , 9159       , 1874       ,0.1330110992,436400      ,195         ,295704836   , 49477540   
 85         , 9159       , 2188       ,0.1330110992,436400      ,195         ,295704836   , 52143260   
 85         , 1874       , 9159       ,0.0504833512,436400      ,195         , 49477540   ,295704836   
 85         , 2188       , 9159       ,0.0504833512,436400      ,195         , 52143260   ,295704836   
 85         , 2188       , 8944       ,0.0504833512,436400      ,195         , 52143260   ,294499492   
 85         , 1874       , 8944       ,0.0504833512,436400      ,195         , 49477540   ,294499492   
 85         , 7356       , 2188       ,0.1914984060,436401      ,195         ,226311123   , 52143260   
 85         , 7356       , 1874       ,0.1914984060,436401      ,195         ,226311123   , 49477540   
 85         , 7356       , 9159       ,0.1914984060,436401      ,195         ,226311123   ,295704836   
 85         , 7356       , 8944       ,0.1914984060,436401      ,195         ,226311123   ,294499492   
