"win_length","x","dXY","dXY_inv","vX","vX_inv","vY","vY_inv","Q0","Q1","Q2","Q3","Q4","nx","ny","gap_prop","A_dXY","A_dXY_inv","A_vX","A_vX_inv","A_vY","A_vY_inv","A_Q3","A_nx","A_ny","A_rand_idx","A_adj_rand_idx","A_ham_idx",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,9,1899,0.02,0,0.01,0,0.02,0,0,0.001880,-0.002125,-0.000245,0.015727,51,30,0,0.03,0,0.03,0,0.01,0,0.02,20,61,0.52,0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1908,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,32,49,0.5,0,0.44
,,,,,,,,,,,,,,,,,,,,,,,9,1917,0.01,0,0.01,0,0.01,0,0,0.001714,0.000599,0.002313,0.006730,51,30,0,0.01,0,7.01E-008,0,-4.05E-010,0,0.01,32,49,0.56,0.12,0.32
,,,,,,,,,,,,,,,,,,,,,,,9,1926,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,39,42,0.49,-0.01,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1935,0.02,0,0.02,0,0.01,0,-0.01,-0.005061,0.006373,0.001312,0.019882,51,30,0,0.05,0,7.03E-007,0,0,0,0.05,20,61,0.49,-0.03,0.48
,,,,,,,,,,,,,,,,,,,,,,,9,1944,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,39,42,0.5,0,0.46
,,,,,,,,,,,,,,,,,,,,,,,9,1953,0,0,0,0,0,0,0,0.000421,-0.000483,-0.000062,0.001816,51,30,0,0.01,0,2.50E-007,0,0,0,0.01,6,75,0.53,0.02,0.37
,,,,,,,,,,,,,,,,,,,,,,,9,1962,0,0,0,0,0,0,5.81E-005,0.000058,-0.000137,-0.000079,0.001452,51,30,0,0.01,0,-8.94E-009,0,4.18E-011,0,0.01,5,76,0.52,0,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,1971,0,0,0,0,0,0,0,-0.000504,0.000484,-0.000019,0.000484,51,30,0,0.01,0,0.05,0,3.87E-011,0,0.01,2,79,0.52,-0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,1980,0.01,0,0.01,0,0.01,0,0,0.000302,-0.000374,-0.000072,0.005899,51,30,0,0.01,0,1.16E-007,0,3.93E-009,0,0.01,30,51,0.51,0.01,0.42
,,,,,,,,,,,,,,,,,,,,,,,9,1989,0.02,0,0.01,0,0.02,0,0,0.004403,-0.003648,0.000754,0.016332,51,30,0,0.05,0,5.95E-007,0,-2.22E-010,0,0.05,15,66,0.53,0.05,0.36
,,,,,,,,,,,,,,,,,,,,,,,9,1998,0,0,0,0,0,0,0,-0.000504,0.000484,-0.000019,0.000484,51,30,0,0.01,0,0.05,0,3.87E-011,0,0.01,2,79,0.52,-0.02,0.4
,,,,,,,,,,,,,,,,,,,,,,,9,2007,0.03,0,0.01,0,0.03,0,0.02,0.019976,-0.000566,0.019410,0.025999,51,30,0,0.07,0,0.11,0,0.02,0,0.05,2,79,0.54,0.04,0.35
,,,,,,,,,,,,,,,,,,,,,,,9,2016,0,0,0,0,0,0,5.81E-005,0.000058,-0.000137,-0.000079,0.001452,51,30,0,0.01,0,-5.29E-008,0,0,0,0.01,5,76,0.52,0,0.38
,,,,,,,,,,,,,,,,,,,,,,,9,2025,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,51,30,0,0,0,0,0,0,0,0,40,41,0.49,-0.01,0.49
